id,Date1,Date2,Price1,Price2
3680,1999-11-26,2006-06-30,56000,162000
3680,2006-06-30,2008-01-11,162000,193000
3680,2008-01-11,2018-06-15,193000,162222
3682,1996-08-16,2000-03-31,59400,87500
3682,2000-03-31,2004-01-30,87500,137000
3683,1998-08-28,2001-05-01,34250,130000
3692,2013-02-22,2021-06-28,380000,525000
3694,2013-03-11,2022-02-24,332000,488500
3697,2013-05-28,2022-12-06,290000,440000
3700,2013-08-06,2015-05-22,295000,330000
3708,1997-08-08,2026-01-07,90000,490000
3709,2003-04-01,2020-08-04,185000,462500
3712,1995-05-02,1997-06-06,85000,105000
3712,1997-06-06,2004-04-08,105000,224000
3712,2004-04-08,2018-12-14,224000,440000
3713,1995-05-26,2007-04-27,109995,322000
3713,2007-04-27,2011-04-04,322000,325000
3714,1998-05-29,2003-10-17,86500,173000
3714,2003-10-17,2008-12-15,173000,190000
3714,2008-12-15,2011-12-22,190000,195000
3714,2011-12-22,2018-08-10,195000,298000
3715,1995-02-22,2002-10-15,77500,170000
3715,2002-10-15,2022-06-24,170000,340000
3715,2022-06-24,2022-07-01,340000,355000
3716,1999-03-12,2025-02-28,88500,350000
3718,2009-02-26,2021-02-26,208000,350000
3720,2007-03-21,2011-08-22,249000,250000
3721,2009-02-27,2009-09-18,150000,152500
3721,2009-09-18,2012-10-26,152500,159500
3721,2012-10-26,2025-03-28,159500,245000
3722,1995-02-24,2006-05-02,92995,238000
3723,1997-07-25,1999-04-30,79995,88950
3723,1999-04-30,2004-05-14,88950,175000
3723,2004-05-14,2019-10-23,175000,262000
3724,1995-11-03,2001-01-12,109995,175000
3724,2001-01-12,2013-07-26,175000,318500
3725,1996-06-10,1999-01-29,53000,67000
3725,1999-01-29,2002-11-25,67000,125500
3726,1996-11-25,1998-05-12,44000,49950
3726,1998-05-12,2008-07-25,49950,144000
3726,2008-07-25,2019-08-02,144000,175000
3727,1997-12-05,2001-11-30,63950,93000
3727,2001-11-30,2007-05-18,93000,170000
3727,2007-05-18,2017-08-01,170000,185000
3727,2017-08-01,2024-05-24,185000,260000
3728,1996-09-06,2024-09-30,53700,270000
3729,1998-09-25,2001-10-05,67000,98350
3729,2001-10-05,2007-11-30,98350,177500
3729,2007-11-30,2021-12-06,177500,230000
3729,2021-12-06,2024-04-17,230000,290000
3731,1997-03-14,1998-11-27,54000,67000
3731,1998-11-27,2001-02-02,67000,87500
3731,2001-02-02,2005-07-07,87500,142000
3731,2005-07-07,2026-02-19,142000,255000
3732,1998-10-02,2002-11-22,65250,126500
3733,1998-08-24,2001-04-12,59995,91000
3733,2001-04-12,2007-01-12,91000,169000
3734,1996-10-18,1999-06-18,65000,85750
3734,1999-06-18,2010-03-31,85750,178500
3734,2010-03-31,2025-07-25,178500,322250
3735,1996-02-09,2002-10-02,59950,132950
3735,2002-10-02,2008-01-10,132950,185000
3735,2008-01-10,2020-10-09,185000,241000
3737,2004-11-22,2013-08-16,149500,162000
3737,2013-08-16,2020-09-04,162000,199000
3738,2004-01-07,2019-06-14,125000,215000
3738,2019-06-14,2021-06-30,215000,202500
3740,1995-08-31,2011-05-18,57000,159995
3740,2011-05-18,2022-11-22,159995,207000
3741,1996-05-21,2000-07-03,65000,89950
3741,2000-07-03,2009-07-08,89950,160000
3741,2009-07-08,2018-06-07,160000,240000
3741,2018-06-07,2024-10-22,240000,275000
3742,1996-01-25,2007-03-23,58500,147500
3743,2012-11-30,2017-07-21,179950,230000
3746,1995-04-07,1997-07-10,56000,60000
3746,1997-07-10,1998-06-12,60000,60000
3746,1998-06-12,2006-05-12,60000,142000
3746,2006-05-12,2013-06-07,142000,162000
3746,2013-06-07,2017-06-30,162000,180000
3747,1998-04-20,2022-06-30,55000,200000
3747,2022-06-30,2025-05-14,200000,195000
3749,2007-09-27,2009-05-01,169950,149950
3749,2009-05-01,2022-12-02,149950,210000
3749,2022-12-02,2024-10-25,210000,210000
3750,2012-07-20,2016-07-22,172500,225000
3750,2016-07-22,2017-07-05,225000,235000
3750,2017-07-05,2020-03-18,235000,247500
3750,2020-03-18,2026-02-17,247500,250000
3751,1995-09-22,2007-04-03,52500,100000
3751,2007-04-03,2011-08-18,100000,130000
3752,2010-03-26,2013-10-29,176500,199950
3754,1997-01-24,2006-10-20,61000,155000
3754,2006-10-20,2010-06-02,155000,176250
3754,2010-06-02,2014-09-29,176250,190000
3754,2014-09-29,2024-09-13,190000,277500
3755,2002-08-20,2004-05-27,110000,134000
3755,2004-05-27,2009-12-23,134000,135000
3755,2009-12-23,2015-03-31,135000,169950
3755,2015-03-31,2022-12-12,169950,215000
3756,2000-06-30,2011-04-18,84950,166500
3756,2011-04-18,2016-05-06,166500,220000
3756,2016-05-06,2020-06-03,220000,255000
3756,2020-06-03,2024-06-03,255000,247000
3757,2008-10-09,2012-02-16,128000,139950
3758,2011-10-06,2020-05-29,107000,155000
3759,1997-07-14,2015-03-31,57500,155000
3761,2010-09-24,2015-12-14,117000,165000
3762,1995-02-16,2005-07-25,59995,137000
3762,2005-07-25,2010-11-09,137000,152000
3763,2000-03-06,2015-06-12,79500,170000
3763,2015-06-12,2018-08-17,170000,187000
3764,2006-10-20,2022-08-15,147000,235000
3765,1997-09-15,2004-09-22,66000,150000
3765,2004-09-22,2014-03-07,150000,190000
3766,2010-08-17,2014-03-21,105000,150000
3767,1995-02-13,2009-10-30,60000,149000
3767,2009-10-30,2014-06-06,149000,158500
3767,2014-06-06,2025-10-17,158500,152500
3768,1997-12-12,2004-10-15,51000,112000
3768,2004-10-15,2019-01-25,112000,150000
3769,1997-02-14,2000-02-18,58500,79500
3769,2000-02-18,2017-10-31,79500,208000
3769,2017-10-31,2021-10-29,208000,220000
3770,2003-04-16,2024-03-22,124000,189000
3770,2024-03-22,2025-06-27,189000,167000
3771,1996-11-27,2007-07-11,50000,149950
3771,2007-07-11,2010-03-08,149950,130000
3772,1995-04-21,2006-10-06,43000,165000
3772,2006-10-06,2015-01-09,165000,160000
3773,1996-07-26,1999-02-24,51000,62500
3773,1999-02-24,2021-06-11,62500,147500
3774,2006-01-04,2008-09-02,130000,130000
3775,2004-03-06,2018-08-09,116000,160000
3775,2018-08-09,2020-11-25,160000,165000
3775,2020-11-25,2025-05-15,165000,165000
3776,1997-01-02,1999-03-01,59000,67000
3776,1999-03-01,2001-12-13,67000,99950
3776,2001-12-13,2006-03-17,99950,125000
3776,2006-03-17,2014-09-23,125000,155000
3777,2010-12-06,2025-05-01,124500,145000
3778,1995-08-16,1999-04-30,46950,60000
3778,1999-04-30,2001-03-26,60000,80000
3778,2001-03-26,2006-05-18,80000,146000
3778,2006-05-18,2013-01-31,146000,139950
3779,1995-01-27,1997-12-12,39995,40000
3779,1997-12-12,2008-12-12,40000,75000
3783,2013-10-30,2018-07-13,375000,505000
3791,2004-05-13,2006-02-09,235000,322000
3793,2018-04-20,2019-10-25,388000,590000
3794,2005-07-15,2009-02-04,395000,525000
3797,2007-07-31,2017-07-21,290000,375000
3798,1995-12-01,1998-09-17,56500,98000
3798,1998-09-17,2013-10-04,98000,250000
3799,1996-11-04,2013-07-12,71500,192000
3800,2005-03-31,2006-11-14,234000,275000
3800,2006-11-14,2019-09-11,275000,376000
3801,1996-11-08,1999-08-31,60000,191500
3801,1999-08-31,2015-06-08,191500,465000
3805,2002-02-22,2012-01-04,158000,242000
3806,2014-11-11,2018-10-29,210000,385000
3806,2018-10-29,2025-06-04,385000,500000
3809,1995-12-01,2001-01-12,67000,181000
3810,2016-12-23,2017-03-09,120000,175000
3811,1995-11-30,2004-01-14,49500,149950
3812,2001-03-02,2021-10-29,117500,340000
3813,1995-07-24,2018-02-14,70000,260000
3813,2018-02-14,2020-03-20,260000,370000
3815,1997-12-05,2002-08-13,78000,19500
3815,2002-08-13,2003-07-01,19500,179950
3815,2003-07-01,2021-03-10,179950,320000
3816,1996-12-18,2009-11-04,65500,227500
3817,1999-04-22,2005-06-24,83000,185000
3818,1995-06-02,2002-04-05,59500,125000
3818,2002-04-05,2004-12-03,125000,192500
3824,1998-09-11,2001-11-28,89000,126000
3825,2006-07-28,2008-01-25,228000,250000
3825,2008-01-25,2017-08-08,250000,316500
3826,2000-12-01,2004-02-06,104500,160000
3829,2017-06-29,2018-08-24,250000,380000
3831,1997-10-17,2012-08-13,68000,195000
3833,1997-03-25,2007-11-22,87000,266500
3834,1997-04-18,1999-01-22,57000,65500
3834,1999-01-22,2002-09-30,65500,115000
3834,2002-09-30,2010-10-08,115000,164000
3834,2010-10-08,2014-12-19,164000,189000
3834,2014-12-19,2017-12-11,189000,205000
3835,1997-11-21,2004-03-19,122000,245000
3835,2004-03-19,2008-01-18,245000,330000
3836,1997-04-14,1998-11-20,56000,64250
3836,1998-11-20,2001-12-20,64250,98000
3836,2001-12-20,2009-04-29,98000,140000
3837,1998-12-03,2024-06-07,126000,405000
3838,2001-02-28,2022-11-16,92500,255000
3839,1997-08-18,1998-07-17,80000,83500
3839,1998-07-17,2004-11-12,83500,199950
3840,2001-07-06,2004-12-10,125000,192500
3841,2008-04-30,2008-07-31,250000,220000
3842,2017-01-23,2022-09-27,240500,345000
3843,2015-01-23,2022-12-09,132000,367500
3844,2000-10-26,2007-11-23,88000,95000
3845,2002-05-26,2006-07-12,88000,125000
3846,1999-12-03,2024-10-24,97000,470000
3848,2007-11-01,2023-01-31,209000,310000
3850,2020-06-01,2022-10-17,246000,305000
3851,2005-12-21,2006-11-15,163000,200950
3851,2006-11-15,2026-02-27,200950,345000
3854,2001-04-06,2004-05-27,71000,125000
3854,2004-05-27,2006-11-10,125000,136500
3854,2006-11-10,2010-02-19,136500,136000
3854,2010-02-19,2015-02-25,136000,70000
3854,2015-02-25,2015-06-19,70000,141000
3854,2015-06-19,2017-06-09,141000,143000
3854,2017-06-09,2022-02-25,143000,200000
3854,2022-02-25,2025-02-05,200000,220000
3855,2003-10-13,2013-11-29,99000,115000
3855,2013-11-29,2016-08-05,115000,162000
3856,1998-11-16,2000-06-30,47000,50500
3856,2000-06-30,2002-04-24,50500,51000
3856,2002-04-24,2013-09-04,51000,127500
3860,2010-11-22,2021-04-30,180000,321000
3861,1996-01-10,2001-05-30,60000,120800
3861,2001-05-30,2005-06-13,120800,193000
3861,2005-06-13,2012-03-02,193000,205000
3861,2012-03-02,2018-04-11,205000,285000
3861,2018-04-11,2021-03-30,285000,295000
3864,2006-01-09,2014-07-23,120000,157000
3871,2002-08-12,2013-10-15,21560,129000
3871,2013-10-15,2020-08-19,129000,175000
3871,2020-08-19,2021-08-27,175000,305000
3872,1995-02-13,2007-08-24,35000,120000
3877,2019-10-10,2019-11-27,140000,150000
3877,2019-11-27,2021-02-25,150000,147000
3878,2004-07-22,2006-06-16,117500,160000
3878,2006-06-16,2021-05-07,160000,260000
3881,1998-06-04,2001-04-27,29000,57000
3882,2003-06-30,2006-05-25,168000,195000
3882,2006-05-25,2021-11-12,195000,268500
3884,2005-11-11,2017-07-25,191000,272000
3889,2000-09-29,2002-11-20,118000,155000
3889,2002-11-20,2008-03-28,155000,205000
3889,2008-03-28,2025-11-28,205000,450000
3892,1996-06-24,2013-11-08,65950,235000
3893,2009-07-24,2010-04-23,155500,218500
3893,2010-04-23,2013-12-06,218500,215000
3894,2002-12-06,2008-05-21,185000,231500
3894,2008-05-21,2010-01-28,231500,216000
3895,2000-10-06,2002-07-18,90000,157500
3895,2002-07-18,2024-07-01,157500,330000
3896,1999-12-06,2005-12-16,115000,205000
3896,2005-12-16,2018-07-31,205000,295000
3897,2011-05-20,2014-01-06,163000,220000
3898,2009-12-01,2014-06-02,217500,237500
3898,2014-06-02,2018-11-12,237500,322000
3903,1998-10-26,2006-05-05,74950,176000
3905,2000-08-16,2003-08-28,93000,136500
3905,2003-08-28,2006-10-09,136500,167250
3906,1997-07-25,1998-08-13,82000,89000
3906,1998-08-13,2006-02-16,89000,184000
3906,2006-02-16,2007-01-31,184000,209950
3907,1997-02-07,1998-04-09,53500,63000
3907,1998-04-09,2002-08-02,63000,109950
3907,2002-08-02,2005-11-30,109950,142500
3907,2005-11-30,2016-03-29,142500,199995
3908,2004-11-19,2024-10-17,134950,225000
3910,1999-03-12,2001-08-31,59500,82000
3910,2001-08-31,2020-03-05,82000,185000
3910,2020-03-05,2023-10-11,185000,217000
3911,1998-04-16,1999-02-19,85000,89950
3912,1998-12-23,2001-10-12,67500,89000
3912,2001-10-12,2008-12-15,89000,162000
3912,2008-12-15,2022-02-11,162000,233000
3912,2022-02-11,2023-11-07,233000,267000
3913,1999-06-25,2017-01-20,73500,200000
3914,1997-02-14,1999-03-03,54500,60000
3915,1997-06-27,1999-11-04,63995,86950
3917,1996-05-01,2001-06-29,53000,84000
3917,2001-06-29,2004-05-28,84000,142000
3917,2004-05-28,2008-10-03,142000,159000
3917,2008-10-03,2021-03-15,159000,222500
3918,2001-09-21,2011-04-04,126000,203000
3918,2011-04-04,2016-03-31,203000,240000
3919,1998-09-07,2004-06-29,59250,135000
3919,2004-06-29,2012-03-22,135000,139000
3920,1999-06-18,2007-01-05,92750,199950
3920,2007-01-05,2021-12-10,199950,338500
3922,2000-01-28,2014-09-26,102500,277500
3923,2006-04-24,2011-07-15,196011,210000
3924,2001-09-28,2011-04-04,120000,203000
3924,2011-04-04,2023-05-22,203000,345000
3929,1997-11-14,2025-01-30,130000,650000
3930,2014-10-31,2023-02-17,370000,550000
3931,1998-12-11,2001-09-06,120000,185000
3931,2001-09-06,2011-08-15,185000,309950
3932,1999-03-23,2000-03-31,135000,175000
3933,1998-09-18,2013-05-28,134500,352500
3936,2004-03-30,2010-08-23,276950,329950
3936,2010-08-23,2023-08-31,329950,556000
3939,2004-05-28,2011-08-12,170000,192500
3940,2004-11-22,2009-08-14,145000,147000
3941,2003-08-22,2010-07-30,139500,172500
3941,2010-07-30,2013-10-31,172500,172500
3942,1995-09-22,2002-03-22,60000,123000
3942,2002-03-22,2007-12-14,123000,215000
3942,2007-12-14,2013-05-08,215000,185000
3943,1995-04-28,1997-06-06,49145,55000
3943,1997-06-06,2000-08-24,55000,55000
3943,2000-08-24,2003-07-10,55000,117500
3943,2003-07-10,2007-05-21,117500,155000
3944,1998-08-21,2001-04-12,59995,80000
3944,2001-04-12,2008-03-28,80000,164500
3944,2008-03-28,2021-01-29,164500,185000
3945,2014-10-24,2019-07-25,220000,283000
3947,2015-03-05,2020-12-17,550000,850000
3948,2017-08-11,2022-08-02,218000,282500
3951,2008-03-31,2017-12-04,210000,270000
3952,2008-10-03,2017-06-27,175000,225000
3952,2017-06-27,2026-01-09,225000,270000
3953,2008-03-31,2014-07-25,199000,200000
3953,2014-07-25,2017-10-04,200000,230000
3954,2009-11-05,2017-09-15,89500,92000
3956,1995-03-10,1996-09-06,38000,35000
3956,1996-09-06,1999-10-19,35000,40000
3956,1999-10-19,2004-08-24,40000,90000
3960,1997-12-22,1997-12-22,37750,36500
3960,1997-12-22,2003-07-11,36500,75000
3960,2003-07-11,2008-02-15,75000,110000
3961,1998-10-08,2000-09-08,38000,55000
3961,2000-09-08,2002-01-11,55000,63000
3962,1999-03-26,2002-11-08,39500,73000
3962,2002-11-08,2025-07-25,73000,115000
3964,2012-11-12,2018-05-30,75000,129950
3964,2018-05-30,2021-04-01,129950,112500
3965,2019-03-08,2021-10-06,135000,136500
3966,2015-09-22,2023-11-10,105000,142300
3967,2012-03-06,2017-03-17,98000,105000
3967,2017-03-17,2023-02-03,105000,132000
3969,2015-08-25,2021-09-30,155000,160000
3971,2017-02-28,2020-03-05,250500,315000
3972,2015-06-24,2018-08-09,150000,158995
3974,2013-10-09,2022-04-29,98500,90000
3975,2015-08-04,2021-06-24,95500,137000
3975,2021-06-24,2024-04-08,137000,120000
3976,2012-10-31,2022-05-06,94000,135000
3977,2016-09-30,2021-05-28,97000,145000
3977,2021-05-28,2025-02-10,145000,120000
3978,2018-02-23,2023-10-10,159000,165000
3979,2011-11-18,2022-02-08,101500,139000
3979,2022-02-08,2025-03-03,139000,142500
3980,2012-04-05,2016-05-26,95000,98000
3981,2009-11-13,2020-07-01,130000,120000
3982,2009-08-14,2014-01-27,82500,102000
3982,2014-01-27,2016-02-19,102000,120000
3982,2016-02-19,2025-12-18,120000,88075
3983,2021-01-06,2023-08-25,160000,302000
3984,2014-08-13,2016-01-22,115000,156000
3984,2016-01-22,2026-02-19,156000,170000
3986,2019-09-03,2022-08-05,325000,347500
3988,2011-09-30,2015-09-04,182500,250000
3988,2015-09-04,2017-05-22,250000,260000
3988,2017-05-22,2024-08-30,260000,295000
3989,2012-05-18,2016-09-20,182500,280000
3989,2016-09-20,2021-01-15,280000,330000
3989,2021-01-15,2024-09-17,330000,317600
3993,1999-02-19,2004-03-31,85000,152000
3993,2004-03-31,2009-07-01,152000,165000
3993,2009-07-01,2011-06-15,165000,150000
3994,2010-05-07,2017-01-26,128000,160000
3995,2009-10-26,2016-11-28,139950,165000
3995,2016-11-28,2024-04-16,165000,130000
3996,2002-07-26,2012-08-28,135000,165000
3997,1996-11-08,1998-03-10,76000,75000
3997,1998-03-10,2020-11-09,75000,132500
3998,2016-09-08,2019-02-22,225000,280000
3999,2007-04-12,2007-10-05,115000,124000
4000,2001-07-02,2005-10-28,210000,250000
4002,1997-08-22,2001-08-17,59000,95000
4004,1998-05-13,1998-09-09,53500,58000
4007,1997-08-27,2003-10-29,56000,125000
4007,2003-10-29,2006-10-17,125000,120000
4011,1996-03-27,2006-10-27,66000,108000
4012,1997-05-23,2006-04-13,65000,110000
4017,1995-04-26,1998-08-05,83500,83500
4018,2004-11-30,2007-03-05,157500,123000
4021,1999-03-19,2007-10-30,58000,96950
4023,1999-06-17,2000-06-30,64000,86500
4023,2000-06-30,2005-10-18,86500,110000
4024,2008-10-20,2018-08-01,472500,871500
4026,2004-01-09,2019-05-24,485000,900000
4029,1997-06-20,2001-07-10,132000,340000
4029,2001-07-10,2008-04-29,340000,499950
4029,2008-04-29,2023-01-11,499950,655000
4030,1995-02-20,1996-09-06,119000,147500
4030,1996-09-06,1998-01-23,147500,162500
4030,1998-01-23,2007-06-01,162500,418000
4030,2007-06-01,2013-06-05,418000,475000
4031,1995-11-15,2008-04-29,125000,325000
4031,2008-04-29,2011-08-24,325000,470000
4032,1997-07-31,2008-08-15,230000,610000
4032,2008-08-15,2024-08-02,610000,1200000
4033,1997-08-12,2002-08-08,250000,465000
4033,2002-08-08,2010-04-30,465000,650000
4035,1996-09-30,2016-03-30,54500,165000
4036,1999-01-14,2002-08-23,68000,120000
4036,2002-08-23,2017-01-13,120000,138000
4036,2017-01-13,2020-03-13,138000,168500
4038,1998-04-09,2008-01-25,69000,132000
4039,1995-12-05,2011-12-02,85000,695000
4040,2001-08-01,2025-02-25,340000,812000
4042,1997-06-27,2000-05-26,200000,325000
4042,2000-05-26,2022-08-12,325000,975000
4044,2001-11-06,2004-12-22,61500,114000
4044,2004-12-22,2008-12-19,114000,122000
4044,2008-12-19,2016-03-15,122000,143950
4045,2006-09-19,2006-12-15,111000,105000
4046,2006-09-19,2018-02-16,111000,141000
4048,1998-03-05,2016-08-03,41749,144500
4048,2016-08-03,2022-02-15,144500,156000
4050,2006-10-27,2013-11-22,110200,111000
4053,2009-08-27,2019-07-30,100500,140500
4054,1998-12-23,2017-05-25,53000,146000
4054,2017-05-25,2019-07-30,146000,140500
4054,2019-07-30,2024-10-31,140500,175000
4055,1998-09-18,2001-06-08,38950,60000
4055,2001-06-08,2005-09-09,60000,110000
4055,2005-09-09,2011-05-11,110000,132000
4056,2001-06-08,2007-06-01,56500,124995
4056,2007-06-01,2015-06-26,124995,135000
4057,2004-07-30,2007-08-31,110000,137000
4057,2007-08-31,2010-02-26,137000,105000
4057,2010-02-26,2015-10-06,105000,134000
4059,2016-08-05,2019-09-27,137000,163000
4059,2019-09-27,2023-12-12,163000,220000
4060,2007-09-03,2014-12-15,137500,137000
4065,2009-03-18,2012-09-26,95000,122000
4065,2012-09-26,2021-12-17,122000,165000
4066,2002-07-19,2017-03-17,82000,145000
4069,2019-09-27,2024-12-20,220000,332500
4073,1997-06-09,1998-10-30,67000,74950
4073,1998-10-30,2003-01-29,74950,115000
4073,2003-01-29,2004-10-18,115000,193500
4073,2004-10-18,2007-05-04,193500,225000
4074,1996-12-18,2001-09-10,60000,133000
4074,2001-09-10,2007-01-26,133000,185000
4074,2007-01-26,2007-11-23,185000,212000
4078,2004-04-07,2010-05-14,182250,190000
4078,2010-05-14,2016-09-20,190000,275000
4080,2003-04-11,2005-07-14,157500,226500
4080,2005-07-14,2016-03-02,226500,265000
4080,2016-03-02,2021-09-30,265000,347000
4081,1998-01-09,2002-02-19,71500,135000
4081,2002-02-19,2018-06-27,135000,275000
4082,2025-01-16,2026-02-17,283450,395000
4083,2000-10-13,2007-03-23,94000,193000
4083,2007-03-23,2010-05-14,193000,177500
4083,2010-05-14,2011-04-01,177500,209590
4083,2011-04-01,2019-05-17,209590,260000
4084,1997-11-11,2003-11-18,64950,165000
4084,2003-11-18,2006-08-17,165000,219995
4085,2001-04-06,2008-04-28,94000,221000
4089,2000-10-09,2007-02-06,92000,203500
4089,2007-02-06,2016-08-12,203500,218000
4089,2016-08-12,2018-01-24,218000,270000
4092,2002-06-20,2009-07-03,137000,155000
4094,2019-12-04,2021-03-25,251000,382500
4095,2000-07-14,2002-03-08,82000,136000
4095,2002-03-08,2004-05-28,136000,186000
4095,2004-05-28,2013-11-01,186000,245000
4095,2013-11-01,2022-11-04,245000,430000
4096,2003-07-11,2004-03-26,130000,180000
4096,2004-03-26,2005-07-14,180000,187000
4099,2009-10-09,2017-07-10,165000,270000
4100,2004-04-27,2012-10-26,177500,225000
4100,2012-10-26,2024-07-22,225000,335000
4101,2006-02-10,2006-07-04,172500,216000
4102,1997-01-31,1998-08-17,59000,67500
4102,1998-08-17,2000-10-13,67500,110000
4102,2000-10-13,2012-03-16,110000,215000
4102,2012-03-16,2014-02-28,215000,220000
4103,2007-06-15,2014-01-24,174500,180000
4104,2000-11-30,2023-10-02,92000,270000
4105,2013-12-10,2015-07-08,200000,240000
4107,2004-07-30,2012-04-04,185000,225000
4108,2009-03-12,2009-12-21,145000,208000
4108,2009-12-21,2012-08-10,208000,210000
4108,2012-08-10,2025-09-04,210000,320000
4109,1997-04-01,2010-10-22,65000,210000
4111,1998-07-31,2009-12-22,84500,225000
4111,2009-12-22,2026-02-18,225000,450000
4114,2000-10-04,2004-04-23,84000,153000
4114,2004-04-23,2008-06-06,153000,194000
4116,1996-12-14,2005-08-11,69950,212000
4116,2005-08-11,2024-03-05,212000,380000
4118,2013-09-09,2019-03-28,187000,305000
4119,2002-02-28,2005-04-27,113000,235000
4121,2011-11-25,2022-11-25,165000,385000
4122,1997-09-05,2001-12-05,57000,134950
4122,2001-12-05,2014-10-15,134950,235000
4123,1999-07-19,2015-10-30,88000,251000
4123,2015-10-30,2022-11-25,251000,350000
4125,2018-11-02,2024-07-12,230500,340000
4127,2012-01-13,2014-05-09,150000,190000
4127,2014-05-09,2017-08-25,190000,227000
